dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,current_value,recommended_value,intake_status,patch_status,blocker,dry_run_csv,dry_run_md,next_action
priority_003_REQUIRED_MONOMER_003,61,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,target_identity,benchmark_id,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,hist_REQUIRED_MONOMER_003,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_003_REQUIRED_MONOMER_003,62,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,target_identity,target_id,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,REQUIRED_MONOMER_003,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_003_REQUIRED_MONOMER_003,63,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,core_file,prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_003_prediction.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_003_REQUIRED_MONOMER_003,64,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,core_file,native_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_003_native.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_003_REQUIRED_MONOMER_003,65,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,leakage_clearance,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,REQUIRED_NO_LEAK_CLEARANCE,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_003_REQUIRED_MONOMER_003,66,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,prediction_method,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,REQUIRED_INTERNAL_METHOD,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_003_REQUIRED_MONOMER_003,67,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,prediction_created_at,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,YYYY-MM-DD,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_003_REQUIRED_MONOMER_003,68,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,native_release_date,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,YYYY-MM-DD,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_003_REQUIRED_MONOMER_003,69,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,prediction_generated_before_native_release,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,REQUIRED_TRUE_CONFIRMATION,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_003_REQUIRED_MONOMER_003,70,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,public_template_or_native_used_for_prediction,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
