dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,current_value,recommended_value,intake_status,patch_status,blocker,dry_run_csv,dry_run_md,next_action
priority_009_REQUIRED_MONOMER_009,241,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,target_identity,benchmark_id,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,hist_REQUIRED_MONOMER_009,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,242,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,target_identity,target_id,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,REQUIRED_MONOMER_009,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,243,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,core_file,prediction_pdb,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_009_prediction.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,244,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,core_file,native_pdb,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_009_native.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,245,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,provenance,leakage_clearance,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,REQUIRED_NO_LEAK_CLEARANCE,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,246,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,provenance,prediction_method,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,REQUIRED_INTERNAL_METHOD,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,247,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,provenance,prediction_created_at,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,YYYY-MM-DD,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,248,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,provenance,native_release_date,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,YYYY-MM-DD,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,249,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,provenance,prediction_generated_before_native_release,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,REQUIRED_TRUE_CONFIRMATION,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,250,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,provenance,public_template_or_native_used_for_prediction,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,251,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,252,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,253,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,254,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,REQUIRED_OPERATOR_CLEARANCE,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,255,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,runs/casp17_historical_ablation_predictions_current/recursive/REQUIRED_MONOMER_009TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,256,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,runs/casp17_historical_ablation_predictions_current/scored/REQUIRED_MONOMER_009TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,257,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_scaffold/REQUIRED_MONOMER_009TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,258,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_repacked/REQUIRED_MONOMER_009TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_009_REQUIRED_MONOMER_009,259,9,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_completed/REQUIRED_MONOMER_009TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_009_REQUIRED_MONOMER_009/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
