set_id,task_id,domain,profile_json,ligand_csv,eval_split_csv,target,ligand_id,role,is_binder,source_label,source_release,provenance_date,publication_year,release_date,provenance_granularity,provenance_url,curation_status,notes
set_temporal_core_blind,gpcr_core_full,gpcr,config/ligand_htvs_blind_gpcr_adrb2_v4_scorefix3.json,config/ligand_binding_reference_blind_gpcr_adrb2_v1.csv,config/ligand_eval_splits_blind_gpcr_adrb2_v1.csv,EGFR_KINASE,erlotinib,fit,1,literature_proxy_v2,literature_proxy_v2,1997,1997,2026-03-10,item_publication,https://www.ebi.ac.uk/chembl/document_report_card/CHEMBL5653635/,item_publication_chembl_api,Auto-prefilled source release can be reused across all matching rows; item-level dates still required. | Dataset-level local release anchor derived from the 2026-03-10 hard-decoy summary for the shared blind GPCR reference pool. | Earliest ChEMBL activity document year for CHEMBL553.
set_temporal_core_blind,gpcr_core_full,gpcr,config/ligand_htvs_blind_gpcr_adrb2_v4_scorefix3.json,config/ligand_binding_reference_blind_gpcr_adrb2_v1.csv,config/ligand_eval_splits_blind_gpcr_adrb2_v1.csv,EGFR_KINASE,nilotinib,fit,1,literature_proxy_v2,literature_proxy_v2,2005,2005,2026-03-10,item_publication,https://www.ebi.ac.uk/chembl/document_report_card/CHEMBL5715937/,item_publication_chembl_api,Auto-prefilled source release can be reused across all matching rows; item-level dates still required. | Dataset-level local release anchor derived from the 2026-03-10 hard-decoy summary for the shared blind GPCR reference pool. | Earliest ChEMBL activity document year for CHEMBL255863.
set_temporal_core_blind,gpcr_core_full,gpcr,config/ligand_htvs_blind_gpcr_adrb2_v4_scorefix3.json,config/ligand_binding_reference_blind_gpcr_adrb2_v1.csv,config/ligand_eval_splits_blind_gpcr_adrb2_v1.csv,EGFR_KINASE,imatinib,fit,1,literature_proxy_v2,literature_proxy_v2,1997,1997,2026-03-10,item_publication,https://www.ebi.ac.uk/chembl/document_report_card/CHEMBL1130562/,item_publication_chembl_api,Auto-prefilled source release can be reused across all matching rows; item-level dates still required. | Dataset-level local release anchor derived from the 2026-03-10 hard-decoy summary for the shared blind GPCR reference pool. | Earliest ChEMBL activity document year for CHEMBL941.
set_temporal_core_blind,gpcr_core_full,gpcr,config/ligand_htvs_blind_gpcr_adrb2_v4_scorefix3.json,config/ligand_binding_reference_blind_gpcr_adrb2_v1.csv,config/ligand_eval_splits_blind_gpcr_adrb2_v1.csv,EGFR_KINASE,ibuprofen,fit,0,literature_proxy_v2,literature_proxy_v2,1977,1977,2026-03-10,item_publication,https://www.ebi.ac.uk/chembl/document_report_card/CHEMBL3244229/,item_publication_chembl_api,Auto-prefilled source release can be reused across all matching rows; item-level dates still required. | Dataset-level local release anchor derived from the 2026-03-10 hard-decoy summary for the shared blind GPCR reference pool. | Earliest ChEMBL activity document year for CHEMBL521.
set_temporal_core_blind,gpcr_core_full,gpcr,config/ligand_htvs_blind_gpcr_adrb2_v4_scorefix3.json,config/ligand_binding_reference_blind_gpcr_adrb2_v1.csv,config/ligand_eval_splits_blind_gpcr_adrb2_v1.csv,EGFR_KINASE,aspirin,fit,0,literature_proxy_v2,literature_proxy_v2,1976,1976,2026-03-10,item_publication,https://www.ebi.ac.uk/chembl/document_report_card/CHEMBL3271936/,item_publication_chembl_api,Auto-prefilled source release can be reused across all matching rows; item-level dates still required. | Dataset-level local release anchor derived from the 2026-03-10 hard-decoy summary for the shared blind GPCR reference pool. | Earliest ChEMBL activity document year for CHEMBL25.
set_temporal_core_blind,gpcr_core_full,gpcr,config/ligand_htvs_blind_gpcr_adrb2_v4_scorefix3.json,config/ligand_binding_reference_blind_gpcr_adrb2_v1.csv,config/ligand_eval_splits_blind_gpcr_adrb2_v1.csv,EGFR_KINASE,caffeine,fit,0,literature_proxy_v2,literature_proxy_v2,1976,1976,2026-03-10,item_publication,https://www.ebi.ac.uk/chembl/document_report_card/CHEMBL3272075/,item_publication_chembl_api,Auto-prefilled source release can be reused across all matching rows; item-level dates still required. | Dataset-level local release anchor derived from the 2026-03-10 hard-decoy summary for the shared blind GPCR reference pool. | Earliest ChEMBL activity document year for CHEMBL113.
set_temporal_core_blind,gpcr_core_full,gpcr,config/ligand_htvs_blind_gpcr_adrb2_v4_scorefix3.json,config/ligand_binding_reference_blind_gpcr_adrb2_v1.csv,config/ligand_eval_splits_blind_gpcr_adrb2_v1.csv,ADRB2_GPCR_BLIND,carazolol,far_ood_eval,1,gpcr_blind_proxy_v1,gpcr_blind_proxy_v1,1983,1983,2026-03-10,item_publication,https://www.ebi.ac.uk/chembl/document_report_card/CHEMBL1122492/,item_publication_chembl_api,Auto-prefilled source release can be reused across all matching rows; item-level dates still required. | Dataset-level local release anchor derived from the 2026-03-10 blind GPCR smoke summary. | Earliest ChEMBL activity document year for CHEMBL324665.
set_temporal_core_blind,gpcr_core_full,gpcr,config/ligand_htvs_blind_gpcr_adrb2_v4_scorefix3.json,config/ligand_binding_reference_blind_gpcr_adrb2_v1.csv,config/ligand_eval_splits_blind_gpcr_adrb2_v1.csv,ADRB2_GPCR_BLIND,propranolol,far_ood_eval,1,gpcr_blind_proxy_v1,gpcr_blind_proxy_v1,1977,1977,2026-03-10,item_publication,https://www.ebi.ac.uk/chembl/document_report_card/CHEMBL3244194/,item_publication_chembl_api,Auto-prefilled source release can be reused across all matching rows; item-level dates still required. | Dataset-level local release anchor derived from the 2026-03-10 blind GPCR smoke summary. | Earliest ChEMBL activity document year for CHEMBL27.
set_temporal_core_blind,gpcr_core_full,gpcr,config/ligand_htvs_blind_gpcr_adrb2_v4_scorefix3.json,config/ligand_binding_reference_blind_gpcr_adrb2_v1.csv,config/ligand_eval_splits_blind_gpcr_adrb2_v1.csv,ADRB2_GPCR_BLIND,carvedilol,far_ood_eval,1,gpcr_blind_proxy_v1,gpcr_blind_proxy_v1,1996,1996,2026-03-10,item_publication,https://www.ebi.ac.uk/chembl/document_report_card/CHEMBL1129278/,item_publication_chembl_api,Auto-prefilled source release can be reused across all matching rows; item-level dates still required. | Dataset-level local release anchor derived from the 2026-03-10 blind GPCR smoke summary. | Earliest ChEMBL activity document year for CHEMBL723.
set_temporal_core_blind,gpcr_core_full,gpcr,config/ligand_htvs_blind_gpcr_adrb2_v4_scorefix3.json,config/ligand_binding_reference_blind_gpcr_adrb2_v1.csv,config/ligand_eval_splits_blind_gpcr_adrb2_v1.csv,ADRB2_GPCR_BLIND,pindolol,far_ood_eval,1,gpcr_blind_proxy_v1,gpcr_blind_proxy_v1,1979,1979,2026-03-10,item_publication,https://www.ebi.ac.uk/chembl/document_report_card/CHEMBL3227934/,item_publication_chembl_api,Auto-prefilled source release can be reused across all matching rows; item-level dates still required. | Dataset-level local release anchor derived from the 2026-03-10 blind GPCR smoke summary. | Earliest ChEMBL activity document year for CHEMBL500.
