target_id,model_set_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,model_viewer_status,object_folder,model_cif_source_path,model_cif_path,projection_svg_path,viewer_html_path,model_review_md_path,source_model_row_csv_path,coordinate_status,atom_count,display_atom_count,residue_count,chain_count,mean_b_iso,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,radius_of_gyration,blockers,claim_boundary
H2335,H2335_T335,1,5533,Model_5533_afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_27.pdb,afm_dropout_noSM_woTemplates_v2,0,3,27,pass,casp17/massivefold_representative_viewers/h2335/selection_001_afm_dropout_noSM_woTemplates_v2_model_5533,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_5533_afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_27.pdb,casp17/massivefold_representative_viewers/h2335/selection_001_afm_dropout_noSM_woTemplates_v2_model_5533/model.cif,casp17/massivefold_representative_viewers/h2335/selection_001_afm_dropout_noSM_woTemplates_v2_model_5533/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_001_afm_dropout_noSM_woTemplates_v2_model_5533/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_001_afm_dropout_noSM_woTemplates_v2_model_5533/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_001_afm_dropout_noSM_woTemplates_v2_model_5533/source_model_row.csv,valid,14439,900,1820,5,75.633,122.296,246.407,151.873,314.226,2.906,1.812,-1.607,70.293,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,2,5095,Model_5095_afm_woTemplates_model_3_multimer_v2_pred_17.pdb,afm_woTemplates_v2,0,3,17,pass,casp17/massivefold_representative_viewers/h2335/selection_002_afm_woTemplates_v2_model_5095,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_5095_afm_woTemplates_model_3_multimer_v2_pred_17.pdb,casp17/massivefold_representative_viewers/h2335/selection_002_afm_woTemplates_v2_model_5095/model.cif,casp17/massivefold_representative_viewers/h2335/selection_002_afm_woTemplates_v2_model_5095/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_002_afm_woTemplates_v2_model_5095/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_002_afm_woTemplates_v2_model_5095/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_002_afm_woTemplates_v2_model_5095/source_model_row.csv,valid,14439,900,1820,5,77.895,118.767,245.16,153.364,312.617,1.945,2.341,-1.119,68.635,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,3,4606,Model_4606_af3_woTemplates_af3_seed_976828_sample_0_pred_265.cif,woTemplates,976828,0,265,pass,casp17/massivefold_representative_viewers/h2335/selection_003_woTemplates_model_4606,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_4606_af3_woTemplates_af3_seed_976828_sample_0_pred_265.cif,casp17/massivefold_representative_viewers/h2335/selection_003_woTemplates_model_4606/model.cif,casp17/massivefold_representative_viewers/h2335/selection_003_woTemplates_model_4606/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_003_woTemplates_model_4606/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_003_woTemplates_model_4606/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_003_woTemplates_model_4606/source_model_row.csv,valid,14444,900,1820,5,72.629,110.864,169.219,124.931,237.768,-0.103,-1.653,2.306,50.32,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,4,1032,Model_1032_afm_dropout_full_model_5_multimer_v2_pred_53.pdb,afm_dropout_full_v2,0,5,53,pass,casp17/massivefold_representative_viewers/h2335/selection_004_afm_dropout_full_v2_model_1032,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_1032_afm_dropout_full_model_5_multimer_v2_pred_53.pdb,casp17/massivefold_representative_viewers/h2335/selection_004_afm_dropout_full_v2_model_1032/model.cif,casp17/massivefold_representative_viewers/h2335/selection_004_afm_dropout_full_v2_model_1032/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_004_afm_dropout_full_v2_model_1032/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_004_afm_dropout_full_v2_model_1032/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_004_afm_dropout_full_v2_model_1032/source_model_row.csv,valid,14439,900,1820,5,82.616,133.018,214.273,155.233,296.149,-1.688,5.176,6.985,70.111,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,5,10384,Model_10384_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_44.pdb,afm_dropout_noSM_woTemplates_v1,0,5,44,pass,casp17/massivefold_representative_viewers/h2335/selection_005_afm_dropout_noSM_woTemplates_v1_model_10384,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_10384_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_44.pdb,casp17/massivefold_representative_viewers/h2335/selection_005_afm_dropout_noSM_woTemplates_v1_model_10384/model.cif,casp17/massivefold_representative_viewers/h2335/selection_005_afm_dropout_noSM_woTemplates_v1_model_10384/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_005_afm_dropout_noSM_woTemplates_v1_model_10384/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_005_afm_dropout_noSM_woTemplates_v1_model_10384/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_005_afm_dropout_noSM_woTemplates_v1_model_10384/source_model_row.csv,valid,14439,900,1820,5,78.691,118.572,131.403,128.431,218.679,-1.48,4.096,2.798,46.176,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,6,100,Model_100_afm_dropout_full_model_4_multimer_v3_pred_19.pdb,afm_dropout_full_v3,0,4,19,pass,casp17/massivefold_representative_viewers/h2335/selection_006_afm_dropout_full_v3_model_100,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_100_afm_dropout_full_model_4_multimer_v3_pred_19.pdb,casp17/massivefold_representative_viewers/h2335/selection_006_afm_dropout_full_v3_model_100/model.cif,casp17/massivefold_representative_viewers/h2335/selection_006_afm_dropout_full_v3_model_100/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_006_afm_dropout_full_v3_model_100/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_006_afm_dropout_full_v3_model_100/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_006_afm_dropout_full_v3_model_100/source_model_row.csv,valid,14439,900,1820,5,84.86,125.49,167.803,142.705,253.516,1.689,-0.607,-1.371,54.086,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,7,4608,Model_4608_af3_woTemplates_af3_seed_976828_sample_3_pred_268.cif,woTemplates,976828,3,268,pass,casp17/massivefold_representative_viewers/h2335/selection_007_woTemplates_model_4608,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_4608_af3_woTemplates_af3_seed_976828_sample_3_pred_268.cif,casp17/massivefold_representative_viewers/h2335/selection_007_woTemplates_model_4608/model.cif,casp17/massivefold_representative_viewers/h2335/selection_007_woTemplates_model_4608/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_007_woTemplates_model_4608/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_007_woTemplates_model_4608/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_007_woTemplates_model_4608/source_model_row.csv,valid,14444,900,1820,5,72.561,108.934,114.737,170.182,232.364,0.662,-0.611,-0.066,51.331,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,8,8330,Model_8330_af3_woUnpaired_woPaired_af3_seed_500913_sample_0_pred_700.cif,woUnpaired_woPaired,500913,0,700,pass,casp17/massivefold_representative_viewers/h2335/selection_008_woUnpaired_woPaired_model_8330,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_8330_af3_woUnpaired_woPaired_af3_seed_500913_sample_0_pred_700.cif,casp17/massivefold_representative_viewers/h2335/selection_008_woUnpaired_woPaired_model_8330/model.cif,casp17/massivefold_representative_viewers/h2335/selection_008_woUnpaired_woPaired_model_8330/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_008_woUnpaired_woPaired_model_8330/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_008_woUnpaired_woPaired_model_8330/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_008_woUnpaired_woPaired_model_8330/source_model_row.csv,valid,14444,900,1820,5,63.905,104.937,123.08,133.258,209.567,-1.278,1.198,-1.255,42.278,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,9,5474,Model_5474_cf_woTemplates_model_1_multimer_v2_pred_16.pdb,cf_woTemplates_v2,0,1,16,pass,casp17/massivefold_representative_viewers/h2335/selection_009_cf_woTemplates_v2_model_5474,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_5474_cf_woTemplates_model_1_multimer_v2_pred_16.pdb,casp17/massivefold_representative_viewers/h2335/selection_009_cf_woTemplates_v2_model_5474/model.cif,casp17/massivefold_representative_viewers/h2335/selection_009_cf_woTemplates_v2_model_5474/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_009_cf_woTemplates_v2_model_5474/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_009_cf_woTemplates_v2_model_5474/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_009_cf_woTemplates_v2_model_5474/source_model_row.csv,valid,14439,900,1820,5,78.812,79.375,285.125,192.938,353.301,0.506,6.597,-0.624,82.973,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,10,7965,Model_7965_afm_dropout_full_model_5_multimer_v1_pred_55.pdb,afm_dropout_full_v1,0,5,55,pass,casp17/massivefold_representative_viewers/h2335/selection_010_afm_dropout_full_v1_model_7965,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_7965_afm_dropout_full_model_5_multimer_v1_pred_55.pdb,casp17/massivefold_representative_viewers/h2335/selection_010_afm_dropout_full_v1_model_7965/model.cif,casp17/massivefold_representative_viewers/h2335/selection_010_afm_dropout_full_v1_model_7965/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_010_afm_dropout_full_v1_model_7965/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_010_afm_dropout_full_v1_model_7965/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_010_afm_dropout_full_v1_model_7965/source_model_row.csv,valid,14439,900,1820,5,85.118,117.561,158.088,121.118,231.262,3.109,0.685,-0.186,48.157,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,11,3718,Model_3718_af3_woUnpaired_woTemplates_af3_seed_957756_sample_1_pred_356.cif,woUnpaired_woTemplates,957756,1,356,pass,casp17/massivefold_representative_viewers/h2335/selection_011_woUnpaired_woTemplates_model_3718,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_3718_af3_woUnpaired_woTemplates_af3_seed_957756_sample_1_pred_356.cif,casp17/massivefold_representative_viewers/h2335/selection_011_woUnpaired_woTemplates_model_3718/model.cif,casp17/massivefold_representative_viewers/h2335/selection_011_woUnpaired_woTemplates_model_3718/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_011_woUnpaired_woTemplates_model_3718/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_011_woUnpaired_woTemplates_model_3718/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_011_woUnpaired_woTemplates_model_3718/source_model_row.csv,valid,14444,900,1820,5,72.965,136.078,120.606,165.905,246.145,-0.232,0.243,-0.789,51.203,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,12,8,Model_8_cf_woTemplates_model_4_multimer_v3_pred_33.pdb,cf_woTemplates_v3,0,4,33,pass,casp17/massivefold_representative_viewers/h2335/selection_012_cf_woTemplates_v3_model_8,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_8_cf_woTemplates_model_4_multimer_v3_pred_33.pdb,casp17/massivefold_representative_viewers/h2335/selection_012_cf_woTemplates_v3_model_8/model.cif,casp17/massivefold_representative_viewers/h2335/selection_012_cf_woTemplates_v3_model_8/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_012_cf_woTemplates_v3_model_8/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_012_cf_woTemplates_v3_model_8/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_012_cf_woTemplates_v3_model_8/source_model_row.csv,valid,14439,900,1820,5,81.305,136.25,153.469,114.25,234.883,-2.872,2.644,0.073,52.321,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,13,2,Model_2_afm_woTemplates_model_4_multimer_v3_pred_31.pdb,afm_woTemplates_v3,0,4,31,pass,casp17/massivefold_representative_viewers/h2335/selection_013_afm_woTemplates_v3_model_2,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_2_afm_woTemplates_model_4_multimer_v3_pred_31.pdb,casp17/massivefold_representative_viewers/h2335/selection_013_afm_woTemplates_v3_model_2/model.cif,casp17/massivefold_representative_viewers/h2335/selection_013_afm_woTemplates_v3_model_2/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_013_afm_woTemplates_v3_model_2/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_013_afm_woTemplates_v3_model_2/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_013_afm_woTemplates_v3_model_2/source_model_row.csv,valid,14439,900,1820,5,81.763,128.56,156.148,132.227,241.648,1.83,-1.188,-2.425,52.388,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2335,H2335_T335,14,1017,Model_1017_afm_dropout_full_model_5_multimer_v2_pred_49.pdb,afm_dropout_full_v2,0,5,49,pass,casp17/massivefold_representative_viewers/h2335/selection_014_afm_dropout_full_v2_model_1017,casp17/massivefold_external_pool_intake/h2335_t335/extracted_models/H2335_all_pdbs/Model_1017_afm_dropout_full_model_5_multimer_v2_pred_49.pdb,casp17/massivefold_representative_viewers/h2335/selection_014_afm_dropout_full_v2_model_1017/model.cif,casp17/massivefold_representative_viewers/h2335/selection_014_afm_dropout_full_v2_model_1017/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_014_afm_dropout_full_v2_model_1017/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_014_afm_dropout_full_v2_model_1017/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2335/selection_014_afm_dropout_full_v2_model_1017/source_model_row.csv,valid,14439,900,1820,5,82.804,128.894,223.207,139.123,292.9,-1.547,6.124,7.379,70.872,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
