target_id,model_set_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,model_viewer_status,object_folder,model_cif_source_path,model_cif_path,projection_svg_path,viewer_html_path,model_review_md_path,source_model_row_csv_path,coordinate_status,atom_count,display_atom_count,residue_count,chain_count,mean_b_iso,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,radius_of_gyration,blockers,claim_boundary
H2338,H2338_T331,1,214,Model_214_af3_woPaired_af3_seed_544415_sample_0_pred_605.cif,woPaired,544415,0,605,pass,casp17/massivefold_representative_viewers/h2338/selection_001_woPaired_model_214,casp17/massivefold_external_pool_intake/h2338_t331/extracted_models/H2338_all_pdbs/Model_214_af3_woPaired_af3_seed_544415_sample_0_pred_605.cif,casp17/massivefold_representative_viewers/h2338/selection_001_woPaired_model_214/model.cif,casp17/massivefold_representative_viewers/h2338/selection_001_woPaired_model_214/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_001_woPaired_model_214/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_001_woPaired_model_214/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2338/selection_001_woPaired_model_214/source_model_row.csv,valid,8137,900,1050,4,86.998,146.463,67.829,98.936,189.316,-0.095,-0.342,0.102,45.067,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2338,H2338_T331,2,1506,Model_1506_afm_dropout_full_model_3_multimer_v1_pred_66.pdb,afm_dropout_full_v1,0,3,66,pass,casp17/massivefold_representative_viewers/h2338/selection_002_afm_dropout_full_v1_model_1506,casp17/massivefold_external_pool_intake/h2338_t331/extracted_models/H2338_all_pdbs/Model_1506_afm_dropout_full_model_3_multimer_v1_pred_66.pdb,casp17/massivefold_representative_viewers/h2338/selection_002_afm_dropout_full_v1_model_1506/model.cif,casp17/massivefold_representative_viewers/h2338/selection_002_afm_dropout_full_v1_model_1506/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_002_afm_dropout_full_v1_model_1506/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_002_afm_dropout_full_v1_model_1506/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2338/selection_002_afm_dropout_full_v1_model_1506/source_model_row.csv,valid,8133,900,1050,4,89.749,76.686,131.195,76.548,170.154,-0.707,-2.14,-2.185,38.688,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2338,H2338_T331,3,448,Model_448_afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_64.pdb,afm_dropout_noSM_woTemplates_v2,0,1,64,pass,casp17/massivefold_representative_viewers/h2338/selection_003_afm_dropout_noSM_woTemplates_v2_model_448,casp17/massivefold_external_pool_intake/h2338_t331/extracted_models/H2338_all_pdbs/Model_448_afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_64.pdb,casp17/massivefold_representative_viewers/h2338/selection_003_afm_dropout_noSM_woTemplates_v2_model_448/model.cif,casp17/massivefold_representative_viewers/h2338/selection_003_afm_dropout_noSM_woTemplates_v2_model_448/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_003_afm_dropout_noSM_woTemplates_v2_model_448/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_003_afm_dropout_noSM_woTemplates_v2_model_448/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2338/selection_003_afm_dropout_noSM_woTemplates_v2_model_448/source_model_row.csv,valid,8133,900,1050,4,90.529,66.582,152.731,106.0,197.474,0.445,0.352,-0.765,46.484,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2338,H2338_T331,4,1762,Model_1762_afm_woTemplates_model_3_multimer_v1_pred_48.pdb,afm_woTemplates_v1,0,3,48,pass,casp17/massivefold_representative_viewers/h2338/selection_004_afm_woTemplates_v1_model_1762,casp17/massivefold_external_pool_intake/h2338_t331/extracted_models/H2338_all_pdbs/Model_1762_afm_woTemplates_model_3_multimer_v1_pred_48.pdb,casp17/massivefold_representative_viewers/h2338/selection_004_afm_woTemplates_v1_model_1762/model.cif,casp17/massivefold_representative_viewers/h2338/selection_004_afm_woTemplates_v1_model_1762/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_004_afm_woTemplates_v1_model_1762/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_004_afm_woTemplates_v1_model_1762/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2338/selection_004_afm_woTemplates_v1_model_1762/source_model_row.csv,valid,8133,900,1050,4,89.093,73.176,142.768,69.835,174.97,-0.12,-3.605,-1.007,38.808,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2338,H2338_T331,5,66,Model_66_afm_basic_model_4_multimer_v2_pred_42.pdb,afm_basic_v2,0,4,42,pass,casp17/massivefold_representative_viewers/h2338/selection_005_afm_basic_v2_model_66,casp17/massivefold_external_pool_intake/h2338_t331/extracted_models/H2338_all_pdbs/Model_66_afm_basic_model_4_multimer_v2_pred_42.pdb,casp17/massivefold_representative_viewers/h2338/selection_005_afm_basic_v2_model_66/model.cif,casp17/massivefold_representative_viewers/h2338/selection_005_afm_basic_v2_model_66/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_005_afm_basic_v2_model_66/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_005_afm_basic_v2_model_66/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2338/selection_005_afm_basic_v2_model_66/source_model_row.csv,valid,8133,900,1050,4,91.999,66.856,149.964,105.485,195.156,0.518,1.292,-0.941,45.266,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2338,H2338_T331,6,103,Model_103_afm_woTemplates_model_4_multimer_v3_pred_1.pdb,afm_woTemplates_v3,0,4,1,pass,casp17/massivefold_representative_viewers/h2338/selection_006_afm_woTemplates_v3_model_103,casp17/massivefold_external_pool_intake/h2338_t331/extracted_models/H2338_all_pdbs/Model_103_afm_woTemplates_model_4_multimer_v3_pred_1.pdb,casp17/massivefold_representative_viewers/h2338/selection_006_afm_woTemplates_v3_model_103/model.cif,casp17/massivefold_representative_viewers/h2338/selection_006_afm_woTemplates_v3_model_103/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_006_afm_woTemplates_v3_model_103/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_006_afm_woTemplates_v3_model_103/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2338/selection_006_afm_woTemplates_v3_model_103/source_model_row.csv,valid,8133,900,1050,4,91.341,62.634,145.641,102.444,188.757,0.134,0.75,0.282,44.914,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2338,H2338_T331,7,113,Model_113_af3_basic_af3_seed_808154_sample_1_pred_256.cif,basic,808154,1,256,pass,casp17/massivefold_representative_viewers/h2338/selection_007_basic_model_113,casp17/massivefold_external_pool_intake/h2338_t331/extracted_models/H2338_all_pdbs/Model_113_af3_basic_af3_seed_808154_sample_1_pred_256.cif,casp17/massivefold_representative_viewers/h2338/selection_007_basic_model_113/model.cif,casp17/massivefold_representative_viewers/h2338/selection_007_basic_model_113/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_007_basic_model_113/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_007_basic_model_113/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2338/selection_007_basic_model_113/source_model_row.csv,valid,8137,900,1050,4,87.535,151.845,68.325,86.229,187.512,-0.26,-1.407,0.105,45.186,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2338,H2338_T331,8,1581,Model_1581_af3_woUnpaired_woTemplates_af3_seed_374149_sample_1_pred_816.cif,woUnpaired_woTemplates,374149,1,816,pass,casp17/massivefold_representative_viewers/h2338/selection_008_woUnpaired_woTemplates_model_1581,casp17/massivefold_external_pool_intake/h2338_t331/extracted_models/H2338_all_pdbs/Model_1581_af3_woUnpaired_woTemplates_af3_seed_374149_sample_1_pred_816.cif,casp17/massivefold_representative_viewers/h2338/selection_008_woUnpaired_woTemplates_model_1581/model.cif,casp17/massivefold_representative_viewers/h2338/selection_008_woUnpaired_woTemplates_model_1581/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_008_woUnpaired_woTemplates_model_1581/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_008_woUnpaired_woTemplates_model_1581/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2338/selection_008_woUnpaired_woTemplates_model_1581/source_model_row.csv,valid,8137,900,1050,4,86.432,62.379,148.176,86.124,182.386,1.327,1.095,1.531,44.936,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2338,H2338_T331,9,76,Model_76_af3_basic_af3_seed_808154_sample_2_pred_257.cif,basic,808154,2,257,pass,casp17/massivefold_representative_viewers/h2338/selection_009_basic_model_76,casp17/massivefold_external_pool_intake/h2338_t331/extracted_models/H2338_all_pdbs/Model_76_af3_basic_af3_seed_808154_sample_2_pred_257.cif,casp17/massivefold_representative_viewers/h2338/selection_009_basic_model_76/model.cif,casp17/massivefold_representative_viewers/h2338/selection_009_basic_model_76/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_009_basic_model_76/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_009_basic_model_76/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2338/selection_009_basic_model_76/source_model_row.csv,valid,8137,900,1050,4,87.81,155.897,108.642,68.866,202.113,-0.09,-0.913,-1.476,45.335,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2338,H2338_T331,10,157,Model_157_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_56.pdb,afm_dropout_noSM_woTemplates_v3,0,4,56,pass,casp17/massivefold_representative_viewers/h2338/selection_010_afm_dropout_noSM_woTemplates_v3_model_157,casp17/massivefold_external_pool_intake/h2338_t331/extracted_models/H2338_all_pdbs/Model_157_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_56.pdb,casp17/massivefold_representative_viewers/h2338/selection_010_afm_dropout_noSM_woTemplates_v3_model_157/model.cif,casp17/massivefold_representative_viewers/h2338/selection_010_afm_dropout_noSM_woTemplates_v3_model_157/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_010_afm_dropout_noSM_woTemplates_v3_model_157/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_010_afm_dropout_noSM_woTemplates_v3_model_157/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2338/selection_010_afm_dropout_noSM_woTemplates_v3_model_157/source_model_row.csv,valid,8133,900,1050,4,91.269,62.059,152.442,105.904,195.718,0.205,-0.88,0.076,44.885,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
