target_id,model_set_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,model_viewer_status,object_folder,model_cif_source_path,model_cif_path,projection_svg_path,viewer_html_path,model_review_md_path,source_model_row_csv_path,coordinate_status,atom_count,display_atom_count,residue_count,chain_count,mean_b_iso,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,radius_of_gyration,blockers,claim_boundary
H2339,H2339_T332,1,805,Model_805_afm_basic_model_3_multimer_v3_pred_41.pdb,afm_basic_v3,0,3,41,pass,casp17/massivefold_representative_viewers/h2339/selection_001_afm_basic_v3_model_805,casp17/massivefold_external_pool_intake/h2339_t332/extracted_models/H2339_all_pdbs/Model_805_afm_basic_model_3_multimer_v3_pred_41.pdb,casp17/massivefold_representative_viewers/h2339/selection_001_afm_basic_v3_model_805/model.cif,casp17/massivefold_representative_viewers/h2339/selection_001_afm_basic_v3_model_805/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_001_afm_basic_v3_model_805/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_001_afm_basic_v3_model_805/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2339/selection_001_afm_basic_v3_model_805/source_model_row.csv,valid,8112,900,1044,4,86.978,80.544,122.138,106.573,181.005,1.78,1.094,0.882,40.033,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2339,H2339_T332,2,4064,Model_4064_af3_basic_af3_seed_540617_sample_4_pred_354.cif,basic,540617,4,354,pass,casp17/massivefold_representative_viewers/h2339/selection_002_basic_model_4064,casp17/massivefold_external_pool_intake/h2339_t332/extracted_models/H2339_all_pdbs/Model_4064_af3_basic_af3_seed_540617_sample_4_pred_354.cif,casp17/massivefold_representative_viewers/h2339/selection_002_basic_model_4064/model.cif,casp17/massivefold_representative_viewers/h2339/selection_002_basic_model_4064/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_002_basic_model_4064/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_002_basic_model_4064/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2339/selection_002_basic_model_4064/source_model_row.csv,valid,8116,900,1044,4,83.435,118.452,108.486,86.706,182.532,0.128,1.28,0.868,38.848,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2339,H2339_T332,3,5,Model_5_afm_woTemplates_model_4_multimer_v2_pred_16.pdb,afm_woTemplates_v2,0,4,16,pass,casp17/massivefold_representative_viewers/h2339/selection_003_afm_woTemplates_v2_model_5,casp17/massivefold_external_pool_intake/h2339_t332/extracted_models/H2339_all_pdbs/Model_5_afm_woTemplates_model_4_multimer_v2_pred_16.pdb,casp17/massivefold_representative_viewers/h2339/selection_003_afm_woTemplates_v2_model_5/model.cif,casp17/massivefold_representative_viewers/h2339/selection_003_afm_woTemplates_v2_model_5/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_003_afm_woTemplates_v2_model_5/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_003_afm_woTemplates_v2_model_5/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2339/selection_003_afm_woTemplates_v2_model_5/source_model_row.csv,valid,8112,900,1044,4,89.655,71.882,130.115,101.884,180.215,-0.21,0.37,0.17,40.1,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2339,H2339_T332,4,1282,Model_1282_afm_woTemplates_model_5_multimer_v3_pred_30.pdb,afm_woTemplates_v3,0,5,30,pass,casp17/massivefold_representative_viewers/h2339/selection_004_afm_woTemplates_v3_model_1282,casp17/massivefold_external_pool_intake/h2339_t332/extracted_models/H2339_all_pdbs/Model_1282_afm_woTemplates_model_5_multimer_v3_pred_30.pdb,casp17/massivefold_representative_viewers/h2339/selection_004_afm_woTemplates_v3_model_1282/model.cif,casp17/massivefold_representative_viewers/h2339/selection_004_afm_woTemplates_v3_model_1282/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_004_afm_woTemplates_v3_model_1282/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_004_afm_woTemplates_v3_model_1282/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2339/selection_004_afm_woTemplates_v3_model_1282/source_model_row.csv,valid,8112,900,1044,4,87.188,67.031,143.672,88.229,181.436,0.512,-0.876,-1.793,40.667,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2339,H2339_T332,5,979,Model_979_af3_woUnpaired_woTemplates_af3_seed_699868_sample_3_pred_418.cif,woUnpaired_woTemplates,699868,3,418,pass,casp17/massivefold_representative_viewers/h2339/selection_005_woUnpaired_woTemplates_model_979,casp17/massivefold_external_pool_intake/h2339_t332/extracted_models/H2339_all_pdbs/Model_979_af3_woUnpaired_woTemplates_af3_seed_699868_sample_3_pred_418.cif,casp17/massivefold_representative_viewers/h2339/selection_005_woUnpaired_woTemplates_model_979/model.cif,casp17/massivefold_representative_viewers/h2339/selection_005_woUnpaired_woTemplates_model_979/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_005_woUnpaired_woTemplates_model_979/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_005_woUnpaired_woTemplates_model_979/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2339/selection_005_woUnpaired_woTemplates_model_979/source_model_row.csv,valid,8116,900,1044,4,84.028,95.129,82.328,119.303,173.38,-0.751,0.443,-0.421,38.508,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2339,H2339_T332,6,1037,Model_1037_afm_basic_model_3_multimer_v3_pred_32.pdb,afm_basic_v3,0,3,32,pass,casp17/massivefold_representative_viewers/h2339/selection_006_afm_basic_v3_model_1037,casp17/massivefold_external_pool_intake/h2339_t332/extracted_models/H2339_all_pdbs/Model_1037_afm_basic_model_3_multimer_v3_pred_32.pdb,casp17/massivefold_representative_viewers/h2339/selection_006_afm_basic_v3_model_1037/model.cif,casp17/massivefold_representative_viewers/h2339/selection_006_afm_basic_v3_model_1037/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_006_afm_basic_v3_model_1037/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_006_afm_basic_v3_model_1037/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2339/selection_006_afm_basic_v3_model_1037/source_model_row.csv,valid,8112,900,1044,4,87.411,83.749,119.559,108.679,181.987,1.821,0.931,0.648,39.724,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2339,H2339_T332,7,1954,Model_1954_af3_woPaired_woTemplates_af3_seed_597282_sample_4_pred_399.cif,woPaired_woTemplates,597282,4,399,pass,casp17/massivefold_representative_viewers/h2339/selection_007_woPaired_woTemplates_model_1954,casp17/massivefold_external_pool_intake/h2339_t332/extracted_models/H2339_all_pdbs/Model_1954_af3_woPaired_woTemplates_af3_seed_597282_sample_4_pred_399.cif,casp17/massivefold_representative_viewers/h2339/selection_007_woPaired_woTemplates_model_1954/model.cif,casp17/massivefold_representative_viewers/h2339/selection_007_woPaired_woTemplates_model_1954/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_007_woPaired_woTemplates_model_1954/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_007_woPaired_woTemplates_model_1954/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2339/selection_007_woPaired_woTemplates_model_1954/source_model_row.csv,valid,8116,900,1044,4,83.101,134.325,74.067,98.362,182.22,0.326,-0.393,0.284,38.369,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2339,H2339_T332,8,3702,Model_3702_af3_woUnpaired_af3_seed_347122_sample_4_pred_104.cif,woUnpaired,347122,4,104,pass,casp17/massivefold_representative_viewers/h2339/selection_008_woUnpaired_model_3702,casp17/massivefold_external_pool_intake/h2339_t332/extracted_models/H2339_all_pdbs/Model_3702_af3_woUnpaired_af3_seed_347122_sample_4_pred_104.cif,casp17/massivefold_representative_viewers/h2339/selection_008_woUnpaired_model_3702/model.cif,casp17/massivefold_representative_viewers/h2339/selection_008_woUnpaired_model_3702/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_008_woUnpaired_model_3702/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_008_woUnpaired_model_3702/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2339/selection_008_woUnpaired_model_3702/source_model_row.csv,valid,8116,900,1044,4,83.515,95.718,82.889,128.445,180.363,0.638,0.921,-1.459,36.169,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2339,H2339_T332,9,2610,Model_2610_af3_woUnpaired_af3_seed_347122_sample_1_pred_101.cif,woUnpaired,347122,1,101,pass,casp17/massivefold_representative_viewers/h2339/selection_009_woUnpaired_model_2610,casp17/massivefold_external_pool_intake/h2339_t332/extracted_models/H2339_all_pdbs/Model_2610_af3_woUnpaired_af3_seed_347122_sample_1_pred_101.cif,casp17/massivefold_representative_viewers/h2339/selection_009_woUnpaired_model_2610/model.cif,casp17/massivefold_representative_viewers/h2339/selection_009_woUnpaired_model_2610/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_009_woUnpaired_model_2610/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_009_woUnpaired_model_2610/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2339/selection_009_woUnpaired_model_2610/source_model_row.csv,valid,8116,900,1044,4,83.681,119.349,113.647,73.084,180.281,-0.825,0.019,1.181,37.612,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2339,H2339_T332,10,1291,Model_1291_afm_woTemplates_model_3_multimer_v3_pred_19.pdb,afm_woTemplates_v3,0,3,19,pass,casp17/massivefold_representative_viewers/h2339/selection_010_afm_woTemplates_v3_model_1291,casp17/massivefold_external_pool_intake/h2339_t332/extracted_models/H2339_all_pdbs/Model_1291_afm_woTemplates_model_3_multimer_v3_pred_19.pdb,casp17/massivefold_representative_viewers/h2339/selection_010_afm_woTemplates_v3_model_1291/model.cif,casp17/massivefold_representative_viewers/h2339/selection_010_afm_woTemplates_v3_model_1291/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_010_afm_woTemplates_v3_model_1291/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_010_afm_woTemplates_v3_model_1291/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2339/selection_010_afm_woTemplates_v3_model_1291/source_model_row.csv,valid,8112,900,1044,4,86.835,80.441,119.458,105.743,178.669,1.642,0.679,0.685,39.248,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
