target_id,model_set_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,model_viewer_status,object_folder,model_cif_source_path,model_cif_path,projection_svg_path,viewer_html_path,model_review_md_path,source_model_row_csv_path,coordinate_status,atom_count,display_atom_count,residue_count,chain_count,mean_b_iso,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,radius_of_gyration,blockers,claim_boundary
H2312,H2312_T329,1,5907,Model_5907_afm_basic_model_4_multimer_v3_pred_35.pdb,afm_basic_v3,0,4,35,pass,casp17/massivefold_representative_viewers/h2312/selection_001_afm_basic_v3_model_5907,casp17/massivefold_external_pool_intake/h2312_t329/extracted_models/H2312_all_pdbs/Model_5907_afm_basic_model_4_multimer_v3_pred_35.pdb,casp17/massivefold_representative_viewers/h2312/selection_001_afm_basic_v3_model_5907/model.cif,casp17/massivefold_representative_viewers/h2312/selection_001_afm_basic_v3_model_5907/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_001_afm_basic_v3_model_5907/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_001_afm_basic_v3_model_5907/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2312/selection_001_afm_basic_v3_model_5907/source_model_row.csv,valid,11364,900,1409,3,90.146,95.516,110.809,111.613,184.009,0.757,-1.313,-1.573,36.806,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2312,H2312_T329,2,91,Model_91_af3_woTemplates_af3_seed_456352_sample_0_pred_705.cif,woTemplates,456352,0,705,pass,casp17/massivefold_representative_viewers/h2312/selection_002_woTemplates_model_91,casp17/massivefold_external_pool_intake/h2312_t329/extracted_models/H2312_all_pdbs/Model_91_af3_woTemplates_af3_seed_456352_sample_0_pred_705.cif,casp17/massivefold_representative_viewers/h2312/selection_002_woTemplates_model_91/model.cif,casp17/massivefold_representative_viewers/h2312/selection_002_woTemplates_model_91/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_002_woTemplates_model_91/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_002_woTemplates_model_91/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2312/selection_002_woTemplates_model_91/source_model_row.csv,valid,11367,900,1409,3,89.257,97.386,100.042,95.502,169.154,0.08,0.322,-0.827,35.499,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2312,H2312_T329,3,9521,Model_9521_afm_dropout_04_woTemplates_model_3_multimer_v2_pred_65.pdb,afm_dropout_04_woTemplates_v2,0,3,65,pass,casp17/massivefold_representative_viewers/h2312/selection_003_afm_dropout_04_woTemplates_v2_model_9521,casp17/massivefold_external_pool_intake/h2312_t329/extracted_models/H2312_all_pdbs/Model_9521_afm_dropout_04_woTemplates_model_3_multimer_v2_pred_65.pdb,casp17/massivefold_representative_viewers/h2312/selection_003_afm_dropout_04_woTemplates_v2_model_9521/model.cif,casp17/massivefold_representative_viewers/h2312/selection_003_afm_dropout_04_woTemplates_v2_model_9521/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_003_afm_dropout_04_woTemplates_v2_model_9521/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_003_afm_dropout_04_woTemplates_v2_model_9521/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2312/selection_003_afm_dropout_04_woTemplates_v2_model_9521/source_model_row.csv,valid,11364,900,1409,3,87.301,108.429,142.088,149.751,233.176,0.738,-4.81,-5.708,44.7,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2312,H2312_T329,4,9518,Model_9518_afm_dropout_04_woTemplates_model_5_multimer_v2_pred_33.pdb,afm_dropout_04_woTemplates_v2,0,5,33,pass,casp17/massivefold_representative_viewers/h2312/selection_004_afm_dropout_04_woTemplates_v2_model_9518,casp17/massivefold_external_pool_intake/h2312_t329/extracted_models/H2312_all_pdbs/Model_9518_afm_dropout_04_woTemplates_model_5_multimer_v2_pred_33.pdb,casp17/massivefold_representative_viewers/h2312/selection_004_afm_dropout_04_woTemplates_v2_model_9518/model.cif,casp17/massivefold_representative_viewers/h2312/selection_004_afm_dropout_04_woTemplates_v2_model_9518/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_004_afm_dropout_04_woTemplates_v2_model_9518/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_004_afm_dropout_04_woTemplates_v2_model_9518/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2312/selection_004_afm_dropout_04_woTemplates_v2_model_9518/source_model_row.csv,valid,11364,900,1409,3,87.05,86.203,109.231,248.475,284.784,-0.3,-3.364,13.789,59.947,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2312,H2312_T329,5,3250,Model_3250_af3_woUnpaired_woTemplates_af3_seed_588586_sample_0_pred_840.cif,woUnpaired_woTemplates,588586,0,840,pass,casp17/massivefold_representative_viewers/h2312/selection_005_woUnpaired_woTemplates_model_3250,casp17/massivefold_external_pool_intake/h2312_t329/extracted_models/H2312_all_pdbs/Model_3250_af3_woUnpaired_woTemplates_af3_seed_588586_sample_0_pred_840.cif,casp17/massivefold_representative_viewers/h2312/selection_005_woUnpaired_woTemplates_model_3250/model.cif,casp17/massivefold_representative_viewers/h2312/selection_005_woUnpaired_woTemplates_model_3250/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_005_woUnpaired_woTemplates_model_3250/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_005_woUnpaired_woTemplates_model_3250/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2312/selection_005_woUnpaired_woTemplates_model_3250/source_model_row.csv,valid,11367,900,1409,3,88.585,97.823,98.729,114.566,180.117,-0.143,0.672,1.528,35.464,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2312,H2312_T329,6,12043,Model_12043_af3_woUnpaired_woPaired_af3_seed_734015_sample_3_pred_713.cif,woUnpaired_woPaired,734015,3,713,pass,casp17/massivefold_representative_viewers/h2312/selection_006_woUnpaired_woPaired_model_12043,casp17/massivefold_external_pool_intake/h2312_t329/extracted_models/H2312_all_pdbs/Model_12043_af3_woUnpaired_woPaired_af3_seed_734015_sample_3_pred_713.cif,casp17/massivefold_representative_viewers/h2312/selection_006_woUnpaired_woPaired_model_12043/model.cif,casp17/massivefold_representative_viewers/h2312/selection_006_woUnpaired_woPaired_model_12043/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_006_woUnpaired_woPaired_model_12043/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_006_woUnpaired_woPaired_model_12043/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2312/selection_006_woUnpaired_woPaired_model_12043/source_model_row.csv,valid,11367,900,1409,3,59.067,111.82,96.206,99.386,177.868,0.689,1.103,0.327,33.967,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2312,H2312_T329,7,6052,Model_6052_afm_woTemplates_model_3_multimer_v2_pred_17.pdb,afm_woTemplates_v2,0,3,17,pass,casp17/massivefold_representative_viewers/h2312/selection_007_afm_woTemplates_v2_model_6052,casp17/massivefold_external_pool_intake/h2312_t329/extracted_models/H2312_all_pdbs/Model_6052_afm_woTemplates_model_3_multimer_v2_pred_17.pdb,casp17/massivefold_representative_viewers/h2312/selection_007_afm_woTemplates_v2_model_6052/model.cif,casp17/massivefold_representative_viewers/h2312/selection_007_afm_woTemplates_v2_model_6052/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_007_afm_woTemplates_v2_model_6052/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_007_afm_woTemplates_v2_model_6052/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2312/selection_007_afm_woTemplates_v2_model_6052/source_model_row.csv,valid,11364,900,1409,3,88.47,113.107,119.49,110.317,198.093,0.911,-3.343,-2.27,37.573,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2312,H2312_T329,8,8039,Model_8039_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_13.pdb,afm_dropout_noSM_woTemplates_v1,0,5,13,pass,casp17/massivefold_representative_viewers/h2312/selection_008_afm_dropout_noSM_woTemplates_v1_model_8039,casp17/massivefold_external_pool_intake/h2312_t329/extracted_models/H2312_all_pdbs/Model_8039_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_13.pdb,casp17/massivefold_representative_viewers/h2312/selection_008_afm_dropout_noSM_woTemplates_v1_model_8039/model.cif,casp17/massivefold_representative_viewers/h2312/selection_008_afm_dropout_noSM_woTemplates_v1_model_8039/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_008_afm_dropout_noSM_woTemplates_v1_model_8039/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_008_afm_dropout_noSM_woTemplates_v1_model_8039/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2312/selection_008_afm_dropout_noSM_woTemplates_v1_model_8039/source_model_row.csv,valid,11364,900,1409,3,90.716,99.358,99.13,105.511,175.589,-0.027,-0.405,-1.085,33.75,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2312,H2312_T329,9,12984,Model_12984_af3_woUnpaired_woPaired_woTemplates_af3_seed_331254_sample_0_pred_60.cif,woUnpaired_woPaired_woTemplates,331254,0,60,pass,casp17/massivefold_representative_viewers/h2312/selection_009_woUnpaired_woPaired_woTemplates_model_12984,casp17/massivefold_external_pool_intake/h2312_t329/extracted_models/H2312_all_pdbs/Model_12984_af3_woUnpaired_woPaired_woTemplates_af3_seed_331254_sample_0_pred_60.cif,casp17/massivefold_representative_viewers/h2312/selection_009_woUnpaired_woPaired_woTemplates_model_12984/model.cif,casp17/massivefold_representative_viewers/h2312/selection_009_woUnpaired_woPaired_woTemplates_model_12984/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_009_woUnpaired_woPaired_woTemplates_model_12984/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_009_woUnpaired_woPaired_woTemplates_model_12984/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2312/selection_009_woUnpaired_woPaired_woTemplates_model_12984/source_model_row.csv,valid,11367,900,1409,3,50.065,106.522,116.971,84.12,179.18,-0.919,-1.809,1.097,35.713,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2312,H2312_T329,10,5953,Model_5953_afm_basic_model_3_multimer_v2_pred_38.pdb,afm_basic_v2,0,3,38,pass,casp17/massivefold_representative_viewers/h2312/selection_010_afm_basic_v2_model_5953,casp17/massivefold_external_pool_intake/h2312_t329/extracted_models/H2312_all_pdbs/Model_5953_afm_basic_model_3_multimer_v2_pred_38.pdb,casp17/massivefold_representative_viewers/h2312/selection_010_afm_basic_v2_model_5953/model.cif,casp17/massivefold_representative_viewers/h2312/selection_010_afm_basic_v2_model_5953/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_010_afm_basic_v2_model_5953/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_010_afm_basic_v2_model_5953/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2312/selection_010_afm_basic_v2_model_5953/source_model_row.csv,valid,11364,900,1409,3,89.272,110.95,130.097,107.618,202.032,-0.181,2.373,1.544,37.589,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
