target_id,model_set_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,model_viewer_status,object_folder,model_cif_source_path,model_cif_path,projection_svg_path,viewer_html_path,model_review_md_path,source_model_row_csv_path,coordinate_status,atom_count,display_atom_count,residue_count,chain_count,mean_b_iso,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,radius_of_gyration,blockers,claim_boundary
R2351,R2351,1,33,Model_33_af3_woUnpaired_woPaired_woTemplates_af3_seed_941409_sample_1_pred_911.cif,woUnpaired_woPaired_woTemplates,941409,1,911,pass,casp17/massivefold_representative_viewers/r2351/selection_001_woUnpaired_woPaired_woTemplates_model_33,casp17/massivefold_external_pool_intake/r2351/extracted_models/R2351_all_cifs/Model_33_af3_woUnpaired_woPaired_woTemplates_af3_seed_941409_sample_1_pred_911.cif,casp17/massivefold_representative_viewers/r2351/selection_001_woUnpaired_woPaired_woTemplates_model_33/model.cif,casp17/massivefold_representative_viewers/r2351/selection_001_woUnpaired_woPaired_woTemplates_model_33/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_001_woUnpaired_woPaired_woTemplates_model_33/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_001_woUnpaired_woPaired_woTemplates_model_33/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2351/selection_001_woUnpaired_woPaired_woTemplates_model_33/source_model_row.csv,valid,8324,900,389,1,75.77,91.667,104.674,106.017,174.926,-0.881,2.41,0.676,37.109,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2351,R2351,2,15,Model_15_af3_woTemplates_af3_seed_103362_sample_0_pred_615.cif,woTemplates,103362,0,615,pass,casp17/massivefold_representative_viewers/r2351/selection_002_woTemplates_model_15,casp17/massivefold_external_pool_intake/r2351/extracted_models/R2351_all_cifs/Model_15_af3_woTemplates_af3_seed_103362_sample_0_pred_615.cif,casp17/massivefold_representative_viewers/r2351/selection_002_woTemplates_model_15/model.cif,casp17/massivefold_representative_viewers/r2351/selection_002_woTemplates_model_15/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_002_woTemplates_model_15/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_002_woTemplates_model_15/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2351/selection_002_woTemplates_model_15/source_model_row.csv,valid,8324,900,389,1,75.954,105.144,113.416,95.459,181.744,2.109,0.844,0.194,37.033,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2351,R2351,3,40,Model_40_af3_woUnpaired_woPaired_af3_seed_123876_sample_4_pred_494.cif,woUnpaired_woPaired,123876,4,494,pass,casp17/massivefold_representative_viewers/r2351/selection_003_woUnpaired_woPaired_model_40,casp17/massivefold_external_pool_intake/r2351/extracted_models/R2351_all_cifs/Model_40_af3_woUnpaired_woPaired_af3_seed_123876_sample_4_pred_494.cif,casp17/massivefold_representative_viewers/r2351/selection_003_woUnpaired_woPaired_model_40/model.cif,casp17/massivefold_representative_viewers/r2351/selection_003_woUnpaired_woPaired_model_40/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_003_woUnpaired_woPaired_model_40/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_003_woUnpaired_woPaired_model_40/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2351/selection_003_woUnpaired_woPaired_model_40/source_model_row.csv,valid,8324,900,389,1,75.785,93.498,103.081,106.786,175.416,0.334,0.415,1.191,37.107,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2351,R2351,4,47,Model_47_af3_woUnpaired_af3_seed_947407_sample_3_pred_78.cif,woUnpaired,947407,3,78,pass,casp17/massivefold_representative_viewers/r2351/selection_004_woUnpaired_model_47,casp17/massivefold_external_pool_intake/r2351/extracted_models/R2351_all_cifs/Model_47_af3_woUnpaired_af3_seed_947407_sample_3_pred_78.cif,casp17/massivefold_representative_viewers/r2351/selection_004_woUnpaired_model_47/model.cif,casp17/massivefold_representative_viewers/r2351/selection_004_woUnpaired_model_47/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_004_woUnpaired_model_47/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_004_woUnpaired_model_47/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2351/selection_004_woUnpaired_model_47/source_model_row.csv,valid,8324,900,389,1,75.8,119.777,94.884,87.257,175.964,1.094,1.518,2.076,37.056,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2351,R2351,5,8,Model_8_af3_basic_af3_seed_571059_sample_3_pred_378.cif,basic,571059,3,378,pass,casp17/massivefold_representative_viewers/r2351/selection_005_basic_model_8,casp17/massivefold_external_pool_intake/r2351/extracted_models/R2351_all_cifs/Model_8_af3_basic_af3_seed_571059_sample_3_pred_378.cif,casp17/massivefold_representative_viewers/r2351/selection_005_basic_model_8/model.cif,casp17/massivefold_representative_viewers/r2351/selection_005_basic_model_8/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_005_basic_model_8/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_005_basic_model_8/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2351/selection_005_basic_model_8/source_model_row.csv,valid,8324,900,389,1,75.813,108.345,96.966,92.131,172.131,2.13,1.116,0.333,37.579,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2351,R2351,6,31,Model_31_af3_woPaired_af3_seed_783373_sample_4_pred_484.cif,woPaired,783373,4,484,pass,casp17/massivefold_representative_viewers/r2351/selection_006_woPaired_model_31,casp17/massivefold_external_pool_intake/r2351/extracted_models/R2351_all_cifs/Model_31_af3_woPaired_af3_seed_783373_sample_4_pred_484.cif,casp17/massivefold_representative_viewers/r2351/selection_006_woPaired_model_31/model.cif,casp17/massivefold_representative_viewers/r2351/selection_006_woPaired_model_31/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_006_woPaired_model_31/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_006_woPaired_model_31/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2351/selection_006_woPaired_model_31/source_model_row.csv,valid,8324,900,389,1,75.71,95.322,101.201,128.36,189.22,0.542,0.995,0.558,37.035,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2351,R2351,7,1,Model_1_af3_woPaired_af3_seed_783356_sample_0_pred_395.cif,woPaired,783356,0,395,pass,casp17/massivefold_representative_viewers/r2351/selection_007_woPaired_model_1,casp17/massivefold_external_pool_intake/r2351/extracted_models/R2351_all_cifs/Model_1_af3_woPaired_af3_seed_783356_sample_0_pred_395.cif,casp17/massivefold_representative_viewers/r2351/selection_007_woPaired_model_1/model.cif,casp17/massivefold_representative_viewers/r2351/selection_007_woPaired_model_1/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_007_woPaired_model_1/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_007_woPaired_model_1/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2351/selection_007_woPaired_model_1/source_model_row.csv,valid,8324,900,389,1,76.08,135.978,106.938,82.168,191.513,-1.047,-1.285,-0.156,37.419,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2351,R2351,8,54,Model_54_af3_woUnpaired_af3_seed_355633_sample_1_pred_691.cif,woUnpaired,355633,1,691,pass,casp17/massivefold_representative_viewers/r2351/selection_008_woUnpaired_model_54,casp17/massivefold_external_pool_intake/r2351/extracted_models/R2351_all_cifs/Model_54_af3_woUnpaired_af3_seed_355633_sample_1_pred_691.cif,casp17/massivefold_representative_viewers/r2351/selection_008_woUnpaired_model_54/model.cif,casp17/massivefold_representative_viewers/r2351/selection_008_woUnpaired_model_54/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_008_woUnpaired_model_54/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_008_woUnpaired_model_54/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2351/selection_008_woUnpaired_model_54/source_model_row.csv,valid,8324,900,389,1,75.641,95.973,86.123,122.457,177.831,0.059,0.646,0.046,37.519,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2351,R2351,9,24,Model_24_af3_woUnpaired_af3_seed_227864_sample_2_pred_177.cif,woUnpaired,227864,2,177,pass,casp17/massivefold_representative_viewers/r2351/selection_009_woUnpaired_model_24,casp17/massivefold_external_pool_intake/r2351/extracted_models/R2351_all_cifs/Model_24_af3_woUnpaired_af3_seed_227864_sample_2_pred_177.cif,casp17/massivefold_representative_viewers/r2351/selection_009_woUnpaired_model_24/model.cif,casp17/massivefold_representative_viewers/r2351/selection_009_woUnpaired_model_24/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_009_woUnpaired_model_24/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_009_woUnpaired_model_24/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2351/selection_009_woUnpaired_model_24/source_model_row.csv,valid,8324,900,389,1,75.167,126.926,100.095,81.106,180.852,-1.015,2.019,1.061,36.729,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2351,R2351,10,55,Model_55_af3_woPaired_af3_seed_243776_sample_0_pred_685.cif,woPaired,243776,0,685,pass,casp17/massivefold_representative_viewers/r2351/selection_010_woPaired_model_55,casp17/massivefold_external_pool_intake/r2351/extracted_models/R2351_all_cifs/Model_55_af3_woPaired_af3_seed_243776_sample_0_pred_685.cif,casp17/massivefold_representative_viewers/r2351/selection_010_woPaired_model_55/model.cif,casp17/massivefold_representative_viewers/r2351/selection_010_woPaired_model_55/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_010_woPaired_model_55/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_010_woPaired_model_55/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2351/selection_010_woPaired_model_55/source_model_row.csv,valid,8324,900,389,1,75.685,114.401,103.357,82.215,174.727,-0.194,0.357,0.572,37.235,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
