target_id,model_set_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,model_viewer_status,object_folder,model_cif_source_path,model_cif_path,projection_svg_path,viewer_html_path,model_review_md_path,source_model_row_csv_path,coordinate_status,atom_count,display_atom_count,residue_count,chain_count,mean_b_iso,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,radius_of_gyration,blockers,claim_boundary
R2341,R2341,1,1,Model_1_af3_woUnpaired_woPaired_woTemplates_af3_seed_210550_sample_3_pred_718.cif,woUnpaired_woPaired_woTemplates,210550,3,718,pass,casp17/massivefold_representative_viewers/r2341/selection_001_woUnpaired_woPaired_woTemplates_model_1,casp17/massivefold_external_pool_intake/r2341/extracted_models/R2341_all_cifs/Model_1_af3_woUnpaired_woPaired_woTemplates_af3_seed_210550_sample_3_pred_718.cif,casp17/massivefold_representative_viewers/r2341/selection_001_woUnpaired_woPaired_woTemplates_model_1/model.cif,casp17/massivefold_representative_viewers/r2341/selection_001_woUnpaired_woPaired_woTemplates_model_1/projection.svg,casp17/massivefold_representative_viewers/r2341/selection_001_woUnpaired_woPaired_woTemplates_model_1/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_001_woUnpaired_woPaired_woTemplates_model_1/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2341/selection_001_woUnpaired_woPaired_woTemplates_model_1/source_model_row.csv,valid,3982,900,186,1,58.251,79.701,95.157,61.025,138.315,-1.057,-0.338,-0.051,34.345,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2341,R2341,2,13,Model_13_af3_woTemplates_af3_seed_579599_sample_4_pred_909.cif,woTemplates,579599,4,909,pass,casp17/massivefold_representative_viewers/r2341/selection_002_woTemplates_model_13,casp17/massivefold_external_pool_intake/r2341/extracted_models/R2341_all_cifs/Model_13_af3_woTemplates_af3_seed_579599_sample_4_pred_909.cif,casp17/massivefold_representative_viewers/r2341/selection_002_woTemplates_model_13/model.cif,casp17/massivefold_representative_viewers/r2341/selection_002_woTemplates_model_13/projection.svg,casp17/massivefold_representative_viewers/r2341/selection_002_woTemplates_model_13/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_002_woTemplates_model_13/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2341/selection_002_woTemplates_model_13/source_model_row.csv,valid,3982,900,186,1,56.901,98.977,86.571,64.893,146.636,0.469,1.764,1.277,34.941,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2341,R2341,3,40,Model_40_af3_woUnpaired_woTemplates_af3_seed_120076_sample_0_pred_265.cif,woUnpaired_woTemplates,120076,0,265,pass,casp17/massivefold_representative_viewers/r2341/selection_003_woUnpaired_woTemplates_model_40,casp17/massivefold_external_pool_intake/r2341/extracted_models/R2341_all_cifs/Model_40_af3_woUnpaired_woTemplates_af3_seed_120076_sample_0_pred_265.cif,casp17/massivefold_representative_viewers/r2341/selection_003_woUnpaired_woTemplates_model_40/model.cif,casp17/massivefold_representative_viewers/r2341/selection_003_woUnpaired_woTemplates_model_40/projection.svg,casp17/massivefold_representative_viewers/r2341/selection_003_woUnpaired_woTemplates_model_40/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_003_woUnpaired_woTemplates_model_40/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2341/selection_003_woUnpaired_woTemplates_model_40/source_model_row.csv,valid,3982,900,186,1,57.143,109.028,79.171,67.633,150.763,0.565,-0.296,-0.174,36.805,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2341,R2341,4,26,Model_26_af3_woPaired_woTemplates_af3_seed_824526_sample_4_pred_674.cif,woPaired_woTemplates,824526,4,674,pass,casp17/massivefold_representative_viewers/r2341/selection_004_woPaired_woTemplates_model_26,casp17/massivefold_external_pool_intake/r2341/extracted_models/R2341_all_cifs/Model_26_af3_woPaired_woTemplates_af3_seed_824526_sample_4_pred_674.cif,casp17/massivefold_representative_viewers/r2341/selection_004_woPaired_woTemplates_model_26/model.cif,casp17/massivefold_representative_viewers/r2341/selection_004_woPaired_woTemplates_model_26/projection.svg,casp17/massivefold_representative_viewers/r2341/selection_004_woPaired_woTemplates_model_26/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_004_woPaired_woTemplates_model_26/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2341/selection_004_woPaired_woTemplates_model_26/source_model_row.csv,valid,3982,900,186,1,57.245,83.102,103.426,84.362,157.225,0.16,1.697,-0.074,35.08,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2341,R2341,5,17,Model_17_af3_woUnpaired_woTemplates_af3_seed_225365_sample_0_pred_895.cif,woUnpaired_woTemplates,225365,0,895,pass,casp17/massivefold_representative_viewers/r2341/selection_005_woUnpaired_woTemplates_model_17,casp17/massivefold_external_pool_intake/r2341/extracted_models/R2341_all_cifs/Model_17_af3_woUnpaired_woTemplates_af3_seed_225365_sample_0_pred_895.cif,casp17/massivefold_representative_viewers/r2341/selection_005_woUnpaired_woTemplates_model_17/model.cif,casp17/massivefold_representative_viewers/r2341/selection_005_woUnpaired_woTemplates_model_17/projection.svg,casp17/massivefold_representative_viewers/r2341/selection_005_woUnpaired_woTemplates_model_17/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_005_woUnpaired_woTemplates_model_17/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2341/selection_005_woUnpaired_woTemplates_model_17/source_model_row.csv,valid,3982,900,186,1,57.254,99.648,95.677,90.816,165.322,0.9,0.037,0.974,34.872,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2341,R2341,6,21,Model_21_af3_woTemplates_af3_seed_180157_sample_2_pred_212.cif,woTemplates,180157,2,212,pass,casp17/massivefold_representative_viewers/r2341/selection_006_woTemplates_model_21,casp17/massivefold_external_pool_intake/r2341/extracted_models/R2341_all_cifs/Model_21_af3_woTemplates_af3_seed_180157_sample_2_pred_212.cif,casp17/massivefold_representative_viewers/r2341/selection_006_woTemplates_model_21/model.cif,casp17/massivefold_representative_viewers/r2341/selection_006_woTemplates_model_21/projection.svg,casp17/massivefold_representative_viewers/r2341/selection_006_woTemplates_model_21/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_006_woTemplates_model_21/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2341/selection_006_woTemplates_model_21/source_model_row.csv,valid,3982,900,186,1,56.818,99.26,61.725,90.808,148.016,0.724,0.022,-0.61,34.424,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2341,R2341,7,29,Model_29_af3_basic_af3_seed_947_sample_1_pred_526.cif,basic,947,1,526,pass,casp17/massivefold_representative_viewers/r2341/selection_007_basic_model_29,casp17/massivefold_external_pool_intake/r2341/extracted_models/R2341_all_cifs/Model_29_af3_basic_af3_seed_947_sample_1_pred_526.cif,casp17/massivefold_representative_viewers/r2341/selection_007_basic_model_29/model.cif,casp17/massivefold_representative_viewers/r2341/selection_007_basic_model_29/projection.svg,casp17/massivefold_representative_viewers/r2341/selection_007_basic_model_29/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_007_basic_model_29/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2341/selection_007_basic_model_29/source_model_row.csv,valid,3982,900,186,1,55.765,96.23,77.913,70.483,142.473,-0.886,0.655,-1.006,31.745,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2341,R2341,8,39,Model_39_af3_woUnpaired_woTemplates_af3_seed_880007_sample_2_pred_417.cif,woUnpaired_woTemplates,880007,2,417,pass,casp17/massivefold_representative_viewers/r2341/selection_008_woUnpaired_woTemplates_model_39,casp17/massivefold_external_pool_intake/r2341/extracted_models/R2341_all_cifs/Model_39_af3_woUnpaired_woTemplates_af3_seed_880007_sample_2_pred_417.cif,casp17/massivefold_representative_viewers/r2341/selection_008_woUnpaired_woTemplates_model_39/model.cif,casp17/massivefold_representative_viewers/r2341/selection_008_woUnpaired_woTemplates_model_39/projection.svg,casp17/massivefold_representative_viewers/r2341/selection_008_woUnpaired_woTemplates_model_39/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_008_woUnpaired_woTemplates_model_39/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2341/selection_008_woUnpaired_woTemplates_model_39/source_model_row.csv,valid,3982,900,186,1,56.406,57.972,109.104,78.726,146.5,0.792,-1.309,0.053,32.949,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2341,R2341,9,73,Model_73_af3_woPaired_af3_seed_501594_sample_4_pred_224.cif,woPaired,501594,4,224,pass,casp17/massivefold_representative_viewers/r2341/selection_009_woPaired_model_73,casp17/massivefold_external_pool_intake/r2341/extracted_models/R2341_all_cifs/Model_73_af3_woPaired_af3_seed_501594_sample_4_pred_224.cif,casp17/massivefold_representative_viewers/r2341/selection_009_woPaired_model_73/model.cif,casp17/massivefold_representative_viewers/r2341/selection_009_woPaired_model_73/projection.svg,casp17/massivefold_representative_viewers/r2341/selection_009_woPaired_model_73/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_009_woPaired_model_73/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2341/selection_009_woPaired_model_73/source_model_row.csv,valid,3982,900,186,1,57.239,92.488,73.236,88.087,147.231,-1.405,-0.474,1.078,35.359,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2341,R2341,10,14,Model_14_af3_basic_af3_seed_133072_sample_3_pred_298.cif,basic,133072,3,298,pass,casp17/massivefold_representative_viewers/r2341/selection_010_basic_model_14,casp17/massivefold_external_pool_intake/r2341/extracted_models/R2341_all_cifs/Model_14_af3_basic_af3_seed_133072_sample_3_pred_298.cif,casp17/massivefold_representative_viewers/r2341/selection_010_basic_model_14/model.cif,casp17/massivefold_representative_viewers/r2341/selection_010_basic_model_14/projection.svg,casp17/massivefold_representative_viewers/r2341/selection_010_basic_model_14/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_010_basic_model_14/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2341/selection_010_basic_model_14/source_model_row.csv,valid,3982,900,186,1,57.525,92.843,77.366,83.636,146.97,0.856,1.298,0.868,33.708,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
