target_id,model_set_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,model_viewer_status,object_folder,model_cif_source_path,model_cif_path,projection_svg_path,viewer_html_path,model_review_md_path,source_model_row_csv_path,coordinate_status,atom_count,display_atom_count,residue_count,chain_count,mean_b_iso,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,radius_of_gyration,blockers,claim_boundary
H2324,H2324_T328,1,899,Model_899_afm_dropout_04_woTemplates_model_1_multimer_v2_pred_13.pdb,afm_dropout_04_woTemplates_v2,0,1,13,pass,casp17/massivefold_representative_viewers/h2324/selection_001_afm_dropout_04_woTemplates_v2_model_899,casp17/massivefold_external_pool_intake/h2324_t328/extracted_models/H2324_all_pdbs/Model_899_afm_dropout_04_woTemplates_model_1_multimer_v2_pred_13.pdb,casp17/massivefold_representative_viewers/h2324/selection_001_afm_dropout_04_woTemplates_v2_model_899/model.cif,casp17/massivefold_representative_viewers/h2324/selection_001_afm_dropout_04_woTemplates_v2_model_899/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_001_afm_dropout_04_woTemplates_v2_model_899/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_001_afm_dropout_04_woTemplates_v2_model_899/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2324/selection_001_afm_dropout_04_woTemplates_v2_model_899/source_model_row.csv,valid,6869,900,856,5,86.286,86.047,130.376,258.176,301.756,-1.265,0.815,2.262,43.19,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2324,H2324_T328,2,6970,Model_6970_af3_woUnpaired_woTemplates_af3_seed_481211_sample_3_pred_798.cif,woUnpaired_woTemplates,481211,3,798,pass,casp17/massivefold_representative_viewers/h2324/selection_002_woUnpaired_woTemplates_model_6970,casp17/massivefold_external_pool_intake/h2324_t328/extracted_models/H2324_all_pdbs/Model_6970_af3_woUnpaired_woTemplates_af3_seed_481211_sample_3_pred_798.cif,casp17/massivefold_representative_viewers/h2324/selection_002_woUnpaired_woTemplates_model_6970/model.cif,casp17/massivefold_representative_viewers/h2324/selection_002_woUnpaired_woTemplates_model_6970/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_002_woUnpaired_woTemplates_model_6970/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_002_woUnpaired_woTemplates_model_6970/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2324/selection_002_woUnpaired_woTemplates_model_6970/source_model_row.csv,valid,6874,900,856,5,85.92,65.594,126.949,120.025,186.614,0.183,-0.461,-0.707,38.034,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2324,H2324_T328,3,147,Model_147_cf_woTemplates_model_1_multimer_v2_pred_7.pdb,cf_woTemplates_v2,0,1,7,pass,casp17/massivefold_representative_viewers/h2324/selection_003_cf_woTemplates_v2_model_147,casp17/massivefold_external_pool_intake/h2324_t328/extracted_models/H2324_all_pdbs/Model_147_cf_woTemplates_model_1_multimer_v2_pred_7.pdb,casp17/massivefold_representative_viewers/h2324/selection_003_cf_woTemplates_v2_model_147/model.cif,casp17/massivefold_representative_viewers/h2324/selection_003_cf_woTemplates_v2_model_147/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_003_cf_woTemplates_v2_model_147/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_003_cf_woTemplates_v2_model_147/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2324/selection_003_cf_woTemplates_v2_model_147/source_model_row.csv,valid,6869,900,856,5,88.469,84.328,130.781,101.718,185.907,-1.285,-0.479,-0.239,38.79,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2324,H2324_T328,4,6578,Model_6578_afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_0.pdb,afm_dropout_noSM_woTemplates_v1,0,4,0,pass,casp17/massivefold_representative_viewers/h2324/selection_004_afm_dropout_noSM_woTemplates_v1_model_6578,casp17/massivefold_external_pool_intake/h2324_t328/extracted_models/H2324_all_pdbs/Model_6578_afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_0.pdb,casp17/massivefold_representative_viewers/h2324/selection_004_afm_dropout_noSM_woTemplates_v1_model_6578/model.cif,casp17/massivefold_representative_viewers/h2324/selection_004_afm_dropout_noSM_woTemplates_v1_model_6578/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_004_afm_dropout_noSM_woTemplates_v1_model_6578/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_004_afm_dropout_noSM_woTemplates_v1_model_6578/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2324/selection_004_afm_dropout_noSM_woTemplates_v1_model_6578/source_model_row.csv,valid,6869,900,856,5,89.08,78.905,104.767,114.61,174.177,0.649,1.0,-0.851,37.298,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2324,H2324_T328,5,3275,Model_3275_afm_dropout_full_model_1_multimer_v1_pred_35.pdb,afm_dropout_full_v1,0,1,35,pass,casp17/massivefold_representative_viewers/h2324/selection_005_afm_dropout_full_v1_model_3275,casp17/massivefold_external_pool_intake/h2324_t328/extracted_models/H2324_all_pdbs/Model_3275_afm_dropout_full_model_1_multimer_v1_pred_35.pdb,casp17/massivefold_representative_viewers/h2324/selection_005_afm_dropout_full_v1_model_3275/model.cif,casp17/massivefold_representative_viewers/h2324/selection_005_afm_dropout_full_v1_model_3275/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_005_afm_dropout_full_v1_model_3275/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_005_afm_dropout_full_v1_model_3275/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2324/selection_005_afm_dropout_full_v1_model_3275/source_model_row.csv,valid,6869,900,856,5,88.825,105.886,101.814,90.871,172.729,0.939,0.256,1.023,37.61,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2324,H2324_T328,6,5287,Model_5287_afm_dropout_04_woTemplates_model_1_multimer_v1_pred_13.pdb,afm_dropout_04_woTemplates_v1,0,1,13,pass,casp17/massivefold_representative_viewers/h2324/selection_006_afm_dropout_04_woTemplates_v1_model_5287,casp17/massivefold_external_pool_intake/h2324_t328/extracted_models/H2324_all_pdbs/Model_5287_afm_dropout_04_woTemplates_model_1_multimer_v1_pred_13.pdb,casp17/massivefold_representative_viewers/h2324/selection_006_afm_dropout_04_woTemplates_v1_model_5287/model.cif,casp17/massivefold_representative_viewers/h2324/selection_006_afm_dropout_04_woTemplates_v1_model_5287/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_006_afm_dropout_04_woTemplates_v1_model_5287/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_006_afm_dropout_04_woTemplates_v1_model_5287/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2324/selection_006_afm_dropout_04_woTemplates_v1_model_5287/source_model_row.csv,valid,6869,900,856,5,86.209,76.316,77.475,123.692,164.7,-0.795,1.663,1.949,36.304,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2324,H2324_T328,7,5828,Model_5828_cf_woTemplates_model_4_multimer_v1_pred_38.pdb,cf_woTemplates_v1,0,4,38,pass,casp17/massivefold_representative_viewers/h2324/selection_007_cf_woTemplates_v1_model_5828,casp17/massivefold_external_pool_intake/h2324_t328/extracted_models/H2324_all_pdbs/Model_5828_cf_woTemplates_model_4_multimer_v1_pred_38.pdb,casp17/massivefold_representative_viewers/h2324/selection_007_cf_woTemplates_v1_model_5828/model.cif,casp17/massivefold_representative_viewers/h2324/selection_007_cf_woTemplates_v1_model_5828/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_007_cf_woTemplates_v1_model_5828/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_007_cf_woTemplates_v1_model_5828/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2324/selection_007_cf_woTemplates_v1_model_5828/source_model_row.csv,valid,6869,900,856,5,88.898,79.562,120.531,102.844,177.298,1.311,0.352,-1.462,37.752,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2324,H2324_T328,8,4729,Model_4729_afm_basic_model_4_multimer_v1_pred_43.pdb,afm_basic_v1,0,4,43,pass,casp17/massivefold_representative_viewers/h2324/selection_008_afm_basic_v1_model_4729,casp17/massivefold_external_pool_intake/h2324_t328/extracted_models/H2324_all_pdbs/Model_4729_afm_basic_model_4_multimer_v1_pred_43.pdb,casp17/massivefold_representative_viewers/h2324/selection_008_afm_basic_v1_model_4729/model.cif,casp17/massivefold_representative_viewers/h2324/selection_008_afm_basic_v1_model_4729/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_008_afm_basic_v1_model_4729/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_008_afm_basic_v1_model_4729/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2324/selection_008_afm_basic_v1_model_4729/source_model_row.csv,valid,6869,900,856,5,90.219,114.435,91.107,103.824,179.375,1.842,1.419,-1.184,37.806,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2324,H2324_T328,9,5182,Model_5182_af3_woUnpaired_af3_seed_715990_sample_3_pred_83.cif,woUnpaired,715990,3,83,pass,casp17/massivefold_representative_viewers/h2324/selection_009_woUnpaired_model_5182,casp17/massivefold_external_pool_intake/h2324_t328/extracted_models/H2324_all_pdbs/Model_5182_af3_woUnpaired_af3_seed_715990_sample_3_pred_83.cif,casp17/massivefold_representative_viewers/h2324/selection_009_woUnpaired_model_5182/model.cif,casp17/massivefold_representative_viewers/h2324/selection_009_woUnpaired_model_5182/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_009_woUnpaired_model_5182/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_009_woUnpaired_model_5182/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2324/selection_009_woUnpaired_model_5182/source_model_row.csv,valid,6874,900,856,5,86.587,142.846,80.052,76.299,180.651,0.885,0.922,0.59,38.352,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2324,H2324_T328,10,10,Model_10_afm_dropout_full_model_1_multimer_v3_pred_31.pdb,afm_dropout_full_v3,0,1,31,pass,casp17/massivefold_representative_viewers/h2324/selection_010_afm_dropout_full_v3_model_10,casp17/massivefold_external_pool_intake/h2324_t328/extracted_models/H2324_all_pdbs/Model_10_afm_dropout_full_model_1_multimer_v3_pred_31.pdb,casp17/massivefold_representative_viewers/h2324/selection_010_afm_dropout_full_v3_model_10/model.cif,casp17/massivefold_representative_viewers/h2324/selection_010_afm_dropout_full_v3_model_10/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_010_afm_dropout_full_v3_model_10/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_010_afm_dropout_full_v3_model_10/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2324/selection_010_afm_dropout_full_v3_model_10/source_model_row.csv,valid,6869,900,856,5,90.587,53.601,131.331,115.665,183.028,-0.131,-2.004,-2.581,37.878,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
