target_id,model_set_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,model_viewer_status,object_folder,model_cif_source_path,model_cif_path,projection_svg_path,viewer_html_path,model_review_md_path,source_model_row_csv_path,coordinate_status,atom_count,display_atom_count,residue_count,chain_count,mean_b_iso,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,radius_of_gyration,blockers,claim_boundary
R2353,R2353,1,62,Model_62_af3_woPaired_woTemplates_af3_seed_801059_sample_3_pred_773.cif,woPaired_woTemplates,801059,3,773,pass,casp17/massivefold_representative_viewers/r2353/selection_001_woPaired_woTemplates_model_62,casp17/massivefold_external_pool_intake/r2353/extracted_models/R2353_all_cifs/Model_62_af3_woPaired_woTemplates_af3_seed_801059_sample_3_pred_773.cif,casp17/massivefold_representative_viewers/r2353/selection_001_woPaired_woTemplates_model_62/model.cif,casp17/massivefold_representative_viewers/r2353/selection_001_woPaired_woTemplates_model_62/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_001_woPaired_woTemplates_model_62/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_001_woPaired_woTemplates_model_62/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2353/selection_001_woPaired_woTemplates_model_62/source_model_row.csv,valid,8432,900,394,1,73.084,98.596,91.997,107.746,172.609,-1.771,-0.508,-0.23,36.278,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2353,R2353,2,27,Model_27_af3_woUnpaired_woTemplates_af3_seed_159058_sample_0_pred_355.cif,woUnpaired_woTemplates,159058,0,355,pass,casp17/massivefold_representative_viewers/r2353/selection_002_woUnpaired_woTemplates_model_27,casp17/massivefold_external_pool_intake/r2353/extracted_models/R2353_all_cifs/Model_27_af3_woUnpaired_woTemplates_af3_seed_159058_sample_0_pred_355.cif,casp17/massivefold_representative_viewers/r2353/selection_002_woUnpaired_woTemplates_model_27/model.cif,casp17/massivefold_representative_viewers/r2353/selection_002_woUnpaired_woTemplates_model_27/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_002_woUnpaired_woTemplates_model_27/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_002_woUnpaired_woTemplates_model_27/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2353/selection_002_woUnpaired_woTemplates_model_27/source_model_row.csv,valid,8432,900,394,1,73.022,117.702,84.146,87.235,168.95,1.592,1.668,-0.783,36.409,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2353,R2353,3,20,Model_20_af3_woTemplates_af3_seed_285262_sample_4_pred_264.cif,woTemplates,285262,4,264,pass,casp17/massivefold_representative_viewers/r2353/selection_003_woTemplates_model_20,casp17/massivefold_external_pool_intake/r2353/extracted_models/R2353_all_cifs/Model_20_af3_woTemplates_af3_seed_285262_sample_4_pred_264.cif,casp17/massivefold_representative_viewers/r2353/selection_003_woTemplates_model_20/model.cif,casp17/massivefold_representative_viewers/r2353/selection_003_woTemplates_model_20/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_003_woTemplates_model_20/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_003_woTemplates_model_20/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2353/selection_003_woTemplates_model_20/source_model_row.csv,valid,8432,900,394,1,73.182,112.9,94.403,97.013,176.266,0.085,1.021,-0.635,35.935,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2353,R2353,4,55,Model_55_af3_woUnpaired_af3_seed_408308_sample_3_pred_243.cif,woUnpaired,408308,3,243,pass,casp17/massivefold_representative_viewers/r2353/selection_004_woUnpaired_model_55,casp17/massivefold_external_pool_intake/r2353/extracted_models/R2353_all_cifs/Model_55_af3_woUnpaired_af3_seed_408308_sample_3_pred_243.cif,casp17/massivefold_representative_viewers/r2353/selection_004_woUnpaired_model_55/model.cif,casp17/massivefold_representative_viewers/r2353/selection_004_woUnpaired_model_55/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_004_woUnpaired_model_55/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_004_woUnpaired_model_55/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2353/selection_004_woUnpaired_model_55/source_model_row.csv,valid,8432,900,394,1,73.254,112.255,88.969,120.069,186.904,-0.002,-0.521,0.575,36.341,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2353,R2353,5,3,Model_3_af3_woTemplates_af3_seed_359492_sample_0_pred_20.cif,woTemplates,359492,0,20,pass,casp17/massivefold_representative_viewers/r2353/selection_005_woTemplates_model_3,casp17/massivefold_external_pool_intake/r2353/extracted_models/R2353_all_cifs/Model_3_af3_woTemplates_af3_seed_359492_sample_0_pred_20.cif,casp17/massivefold_representative_viewers/r2353/selection_005_woTemplates_model_3/model.cif,casp17/massivefold_representative_viewers/r2353/selection_005_woTemplates_model_3/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_005_woTemplates_model_3/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_005_woTemplates_model_3/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2353/selection_005_woTemplates_model_3/source_model_row.csv,valid,8432,900,394,1,73.147,88.649,117.401,108.026,182.514,-1.158,-0.023,0.318,36.233,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2353,R2353,6,38,Model_38_af3_woTemplates_af3_seed_5679_sample_2_pred_382.cif,woTemplates,5679,2,382,pass,casp17/massivefold_representative_viewers/r2353/selection_006_woTemplates_model_38,casp17/massivefold_external_pool_intake/r2353/extracted_models/R2353_all_cifs/Model_38_af3_woTemplates_af3_seed_5679_sample_2_pred_382.cif,casp17/massivefold_representative_viewers/r2353/selection_006_woTemplates_model_38/model.cif,casp17/massivefold_representative_viewers/r2353/selection_006_woTemplates_model_38/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_006_woTemplates_model_38/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_006_woTemplates_model_38/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2353/selection_006_woTemplates_model_38/source_model_row.csv,valid,8432,900,394,1,72.937,115.237,87.3,93.722,172.292,-0.092,1.238,-0.155,36.541,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2353,R2353,7,16,Model_16_af3_woTemplates_af3_seed_73762_sample_2_pred_997.cif,woTemplates,73762,2,997,pass,casp17/massivefold_representative_viewers/r2353/selection_007_woTemplates_model_16,casp17/massivefold_external_pool_intake/r2353/extracted_models/R2353_all_cifs/Model_16_af3_woTemplates_af3_seed_73762_sample_2_pred_997.cif,casp17/massivefold_representative_viewers/r2353/selection_007_woTemplates_model_16/model.cif,casp17/massivefold_representative_viewers/r2353/selection_007_woTemplates_model_16/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_007_woTemplates_model_16/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_007_woTemplates_model_16/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2353/selection_007_woTemplates_model_16/source_model_row.csv,valid,8432,900,394,1,73.219,101.762,79.566,134.95,186.809,1.488,-0.924,2.057,36.922,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2353,R2353,8,8,Model_8_af3_woUnpaired_woPaired_woTemplates_af3_seed_499502_sample_1_pred_371.cif,woUnpaired_woPaired_woTemplates,499502,1,371,pass,casp17/massivefold_representative_viewers/r2353/selection_008_woUnpaired_woPaired_woTemplates_model_8,casp17/massivefold_external_pool_intake/r2353/extracted_models/R2353_all_cifs/Model_8_af3_woUnpaired_woPaired_woTemplates_af3_seed_499502_sample_1_pred_371.cif,casp17/massivefold_representative_viewers/r2353/selection_008_woUnpaired_woPaired_woTemplates_model_8/model.cif,casp17/massivefold_representative_viewers/r2353/selection_008_woUnpaired_woPaired_woTemplates_model_8/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_008_woUnpaired_woPaired_woTemplates_model_8/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_008_woUnpaired_woPaired_woTemplates_model_8/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2353/selection_008_woUnpaired_woPaired_woTemplates_model_8/source_model_row.csv,valid,8432,900,394,1,73.095,115.242,97.891,85.908,173.907,-0.113,0.308,-2.278,36.615,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2353,R2353,9,13,Model_13_af3_woPaired_af3_seed_789370_sample_2_pred_552.cif,woPaired,789370,2,552,pass,casp17/massivefold_representative_viewers/r2353/selection_009_woPaired_model_13,casp17/massivefold_external_pool_intake/r2353/extracted_models/R2353_all_cifs/Model_13_af3_woPaired_af3_seed_789370_sample_2_pred_552.cif,casp17/massivefold_representative_viewers/r2353/selection_009_woPaired_model_13/model.cif,casp17/massivefold_representative_viewers/r2353/selection_009_woPaired_model_13/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_009_woPaired_model_13/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_009_woPaired_model_13/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2353/selection_009_woPaired_model_13/source_model_row.csv,valid,8432,900,394,1,73.397,92.308,112.497,113.161,184.341,-2.736,-0.69,-0.229,36.389,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
R2353,R2353,10,29,Model_29_af3_woUnpaired_woTemplates_af3_seed_159047_sample_4_pred_304.cif,woUnpaired_woTemplates,159047,4,304,pass,casp17/massivefold_representative_viewers/r2353/selection_010_woUnpaired_woTemplates_model_29,casp17/massivefold_external_pool_intake/r2353/extracted_models/R2353_all_cifs/Model_29_af3_woUnpaired_woTemplates_af3_seed_159047_sample_4_pred_304.cif,casp17/massivefold_representative_viewers/r2353/selection_010_woUnpaired_woTemplates_model_29/model.cif,casp17/massivefold_representative_viewers/r2353/selection_010_woUnpaired_woTemplates_model_29/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_010_woUnpaired_woTemplates_model_29/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_010_woUnpaired_woTemplates_model_29/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/r2353/selection_010_woUnpaired_woTemplates_model_29/source_model_row.csv,valid,8432,900,394,1,73.392,121.67,91.712,79.017,171.634,2.157,0.008,0.298,36.584,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
